Dist to GSO,Time,Hex,DS Type,Flight #,Aircraft_Reg,Aircraft_Type,Altitude Baro,Altitude Geom,Ground Speed,Track,Baro Rate,Squawk,Emergency,Category,Latitude,Longitude,NIC Navigation Integrity Category,RC Navigation Accuracy Category,Seen Position,Version,NIC Baro,NAC P,NAC V,SIL Source Integrity Level ,SIL Type,GVA,SDA System Design Assurance,Alert,SPI,MLAT,TISB,Messages,Seen,RSSI
8.157424860768849,000235Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28975,30150,453.8,53.96,-64,3365,none,A3,36.143157,-80.095825,8,186,0.043,2,1,9,1,3,perhour,2,2,0,0,[],[],19614279,0.0,-7.4
9.427309290499492,000235Z,a86540,adsb_icao,PDT5823 ,N640AE,E145,21975,22900,396.6,256.73,64,3641,none,A2,35.941315,-79.920616,8,186,0.315,2,1,9,1,3,perhour,2,2,0,0,[],[],9097323,0.0,-7.2
7.816074986209433,000240Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28975,30150,453.8,53.96,0,3365,none,A3,36.149489,-80.085189,8,186,0.0,2,1,9,1,3,perhour,2,2,0,0,[],[],19614324,0.0,-8.5
9.52537682397168,000240Z,a86540,adsb_icao,PDT5823 ,N640AE,E145,22000,22925,394.6,256.67,128,3641,none,A2,35.939166,-79.931673,8,186,0.193,2,1,9,1,3,perhour,2,2,0,0,[],[],9097362,0.0,-9.6
7.52429209885943,000245Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28975,30125,453.0,53.89,-64,3365,none,A3,36.155502,-80.074997,8,186,0.09,2,1,9,1,3,perhour,2,2,0,0,[],[],19614370,0.0,-5.0
9.651574117928718,000245Z,a86540,adsb_icao,PDT5823 ,N640AE,E145,22000,22925,393.7,256.63,64,3641,none,A2,35.937057,-79.942646,8,186,0.09,2,1,9,1,3,perhour,2,2,0,0,[],[],9097408,0.0,-8.3
7.28302284571826,000250Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28975,30150,453.6,53.79,-64,3365,none,A3,36.161316,-80.065212,8,186,0.451,2,1,9,1,3,perhour,2,2,0,0,[],[],19614413,0.2,-6.3
9.81002529096328,000250Z,a86540,adsb_icao,PDT5823 ,N640AE,E145,22000,22925,393.7,256.63,64,3641,none,A2,35.934906,-79.953804,8,186,0.08,2,1,9,1,3,perhour,2,2,0,0,[],[],9097454,0.1,-13.4
7.0592608085421595,000255Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28975,30125,454.4,53.86,-64,3365,none,A3,36.167737,-80.054276,8,186,0.246,2,1,9,1,3,perhour,2,2,0,0,[],[],19614463,0.0,-9.3
9.987936802061173,000255Z,a86540,adsb_icao,PDT5823 ,N640AE,E145,22000,22950,392.7,256.6,0,3641,none,A2,35.932846,-79.96439,8,186,0.169,2,1,9,1,3,perhour,2,2,0,0,[],[],9097502,0.2,-15.2
6.9073418801033295,000300Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28975,30125,454.4,53.86,-64,3365,none,A3,36.173603,-80.0444,8,186,0.48,2,1,9,1,3,perhour,2,2,0,0,[],[],19614513,0.0,-9.4
6.7933440894122965,000305Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,453.8,53.96,-64,3365,none,A3,36.180073,-80.033414,8,186,0.227,2,1,9,1,3,perhour,2,2,0,0,[],[],19614560,0.1,-8.3
6.744301723300583,000310Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,453.8,53.96,0,3365,none,A3,36.186404,-80.022719,8,186,0.203,2,1,9,1,3,perhour,2,2,0,0,[],[],19614607,0.2,-9.0
6.753592338913864,000315Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,453.8,53.96,-64,3365,none,A3,36.192398,-80.012569,8,186,0.364,2,1,9,1,3,perhour,2,2,0,0,[],[],19614648,0.1,-16.3
7.264759733092535,000315Z,a2d112,adsr_icao,,N2805R,TB21,1400,1725,128.8,63.24,64,,,,36.160034,-79.808865,0,0,0.809,,,,0,,perhour,,,0,0,[],[],53933,0.8,-21.4
6.827136187534931,000320Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,453.8,53.96,0,3365,none,A3,36.198927,-80.001565,8,186,0.023,2,1,9,1,3,perhour,2,2,0,0,[],[],19614694,0.0,-16.2
7.443707401406501,000320Z,a2d112,adsr_icao,,N2805R,TB21,1400,1725,131.7,55.83,-128,,,,36.161591,-79.805717,0,0,1.105,,,,0,,perhour,,,0,0,[],[],53936,1.1,-22.4
6.940264546828886,000325Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,453.0,53.89,0,3365,none,A3,36.20462,-79.991856,8,186,0.465,2,1,9,1,3,perhour,2,2,0,0,[],[],19614746,0.0,-10.6
7.59216732509903,000325Z,a2d112,adsr_icao,,N2805R,TB21,1400,1725,134.0,54.41,-512,1200,none,,36.16301,-79.8032,0,0,1.819,,,,0,,perhour,,,0,0,[],[],53946,1.8,-23.1
7.1287793303742095,000330Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,453.8,53.96,0,3365,none,A3,36.211166,-79.980812,8,186,0.182,2,1,9,1,3,perhour,2,2,0,0,[],[],19614796,0.0,-9.3
7.779566344594042,000330Z,a2d112,adsr_icao,,N2805R,TB21,1400,1725,139.0,52.31,-768,1200,none,,36.164841,-79.800053,0,0,1.398,,,,0,,perhour,,,0,0,[],[],53949,1.4,-23.5
7.344073156935146,000335Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,453.8,53.96,0,3365,none,A3,36.217036,-79.970826,8,186,0.354,2,1,9,1,3,perhour,2,2,0,0,[],[],19614846,0.2,-8.4
7.779566344594042,000335Z,a2d112,adsr_icao,,N2805R,TB21,1400,1725,139.0,52.31,-768,1200,none,,36.164841,-79.800053,0,0,6.398,,,,0,,perhour,,,0,0,[],[],53949,6.4,-23.5
7.63148512429961,000340Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,453.0,53.89,64,3365,none,A3,36.223553,-79.959782,8,186,0.047,2,1,9,1,3,perhour,2,2,0,0,[],[],19614894,0.0,-9.2
7.779566344594042,000340Z,a2d112,adsr_icao,,N2805R,TB21,1400,1725,139.0,52.31,-768,1200,none,,36.164841,-79.800053,0,0,11.398,,,,0,,perhour,,,0,0,[],[],53949,11.4,-23.5
7.919702159958309,000345Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,453.8,53.96,0,3365,none,A3,36.229248,-79.950142,8,186,0.494,2,1,9,1,3,perhour,2,2,0,0,[],[],19614942,0.0,-7.2
7.779566344594042,000345Z,a2d112,adsr_icao,,N2805R,TB21,1400,1725,139.0,52.31,-768,1200,none,,36.164841,-79.800053,0,0,16.398,,,,0,,perhour,,,0,0,[],[],53949,16.4,-23.5
8.280550396105198,000350Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,453.8,53.96,0,3365,none,A3,36.235657,-79.93927,8,186,0.293,2,1,9,1,3,perhour,2,2,0,0,[],[],19614989,0.2,-6.3
7.779566344594042,000350Z,a2d112,adsr_icao,,N2805R,TB21,1400,1725,139.0,52.31,-768,1200,none,,36.164841,-79.800053,0,0,21.398,,,,0,,perhour,,,0,0,[],[],53949,21.4,-23.5
8.670432772808418,000355Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,453.8,53.96,0,3365,none,A3,36.241988,-79.928576,8,186,0.199,2,1,9,1,3,perhour,2,2,0,0,[],[],19615039,0.0,-5.8
7.779566344594042,000355Z,a2d112,adsr_icao,,N2805R,TB21,1400,1725,139.0,52.31,-768,1200,none,,36.164841,-79.800053,0,0,26.398,,,,0,,perhour,,,0,0,[],[],53949,26.4,-23.5
9.063979415122711,000400Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,453.8,53.96,64,3365,none,A3,36.247947,-79.918466,8,186,0.408,2,1,9,1,3,perhour,2,2,0,0,[],[],19615083,0.3,-12.2
7.779566344594042,000400Z,a2d112,adsr_icao,,N2805R,TB21,1400,1725,139.0,52.31,-768,1200,none,,36.164841,-79.800053,0,0,31.398,,,,0,,perhour,,,0,0,[],[],53949,31.4,-23.5
9.496763191303291,000405Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,453.8,53.96,0,3365,none,A3,36.254138,-79.907947,8,186,0.379,2,1,9,1,3,perhour,2,2,0,0,[],[],19615128,0.1,-8.2
9.100297608515882,000405Z,a2d112,adsr_icao,,N2805R,TB21,1300,1625,138.6,44.42,-128,1200,none,,36.180176,-79.779797,0,0,1.86,,,,0,,perhour,,,0,0,[],[],53952,1.9,-24.2
9.957924780986094,000410Z,a32acf,adsb_icao,DAL518  ,N303DN,A321,28950,30100,454.7,54.04,64,3365,none,A3,36.260423,-79.897253,8,186,0.261,2,1,9,1,3,perhour,2,2,0,0,[],[],19615178,0.0,-7.4
9.25239789998363,000410Z,a2d112,adsr_icao,,N2805R,TB21,1300,1625,138.6,44.42,0,1200,none,,36.182053,-79.777565,0,0,2.546,,,,0,,perhour,,,0,0,[],[],53958,2.5,-25.3
9.401595753871607,000415Z,a2d112,adsr_icao,,N2805R,TB21,1400,1625,140.0,44.42,128,1200,none,,36.183838,-79.775333,0,0,3.342,,,,0,,perhour,,,0,0,[],[],53965,3.3,-24.1
9.401595753871607,000420Z,a2d112,adsr_icao,,N2805R,TB21,1400,1625,140.0,44.42,128,1200,none,,36.183838,-79.775333,0,0,8.342,,,,0,,perhour,,,0,0,[],[],53965,8.3,-24.1
9.910254467941018,000425Z,a2d112,adsr_icao,N2805R  ,N2805R,TB21,1400,1650,144.4,42.75,448,1200,none,A1,36.190109,-79.767895,0,0,0.846,,,,0,,perhour,,,0,0,[],[],53982,0.8,-21.7
9.812281408846326,000910Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,6125,6500,266.6,225.46,-1664,1104,none,A2,36.260468,-79.95615,8,186,0.395,2,1,9,1,3,perhour,2,2,0,0,[],[],7601850,0.1,-5.9
9.582066389843156,000915Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,5975,6350,265.2,225.46,-1600,1104,none,A2,36.25614,-79.961535,8,186,0.351,2,1,9,1,3,perhour,2,2,0,0,[],[],7601891,0.0,-7.9
9.372596161820091,000920Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,5875,6225,263.0,225.31,-1152,1104,none,A2,36.252043,-79.966677,8,186,0.356,2,1,9,1,3,perhour,2,2,0,0,[],[],7601931,0.3,-6.1
9.145934228087564,000925Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,5800,6150,260.9,225.16,-640,1104,none,A2,36.247421,-79.972401,8,186,0.196,2,1,9,1,3,perhour,2,2,0,0,[],[],7601973,0.1,-6.4
8.956147356161049,000930Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,5775,6125,259.5,225.16,-448,1104,none,A2,36.243347,-79.977493,8,186,0.387,2,1,9,1,3,perhour,2,2,0,0,[],[],7602012,0.0,-13.9
8.758250097557264,000935Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,5725,6075,257.4,225.0,-384,1104,none,A2,36.238907,-79.982872,8,186,0.007,2,1,9,1,3,perhour,2,2,0,0,[],[],7602048,0.0,-8.4
8.605710314547226,000940Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,5700,6050,255.3,224.84,-256,1104,none,A2,36.235245,-79.98745,8,186,0.663,2,1,9,1,3,perhour,2,2,0,0,[],[],7602086,0.2,-12.0
8.43013903808745,000945Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,5675,6025,251.0,225.16,-256,1104,none,A2,36.230769,-79.992974,8,186,0.277,2,1,9,1,3,perhour,2,2,0,0,[],[],7602136,0.0,-6.0
8.279721860580597,000950Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,5650,6000,246.8,225.49,-704,1104,none,A2,36.226579,-79.998234,8,186,0.18,2,1,9,1,3,perhour,2,2,0,0,[],[],7602173,0.2,-4.2
8.147214235175113,000955Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,5550,5900,244.7,225.66,-1280,1104,none,A2,36.222565,-80.003242,8,186,0.088,2,1,9,1,3,perhour,2,2,0,0,[],[],7602213,0.1,-4.9
8.030327392976012,001000Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,5425,5775,243.3,225.67,-1536,1104,none,A2,36.218619,-80.008227,8,186,0.129,2,1,9,1,3,perhour,2,2,0,0,[],[],7602256,0.0,-5.7
9.924267309018118,001005Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,35000,36325,472.8,50.92,0,2544,none,A3,35.974964,-80.074145,8,186,0.132,2,1,9,1,3,perhour,2,2,0,0,[],[],13380207,0.1,-6.8
7.9255691235828065,001005Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,5300,5650,241.8,225.67,-1536,1104,none,A2,36.214691,-80.013142,8,186,0.0,2,1,9,1,3,perhour,2,2,0,0,[],[],7602300,0.0,-7.0
9.303020173828981,001010Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,35000,36325,472.8,50.92,64,2544,none,A3,35.981575,-80.064093,8,186,0.472,2,1,9,1,3,perhour,2,2,0,0,[],[],13380259,0.0,-8.1
7.838865309897938,001010Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,5200,5550,240.4,225.34,-1536,1104,none,A2,36.210938,-80.017891,8,186,0.312,2,1,9,1,3,perhour,2,2,0,0,[],[],7602341,0.3,-4.5
8.619806033058302,001015Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,35000,36325,472.8,50.92,64,2544,none,A3,35.988883,-80.053049,8,186,0.016,2,1,9,1,3,perhour,2,2,0,0,[],[],13380308,0.0,-11.9
7.763057004244845,001015Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,5075,5400,240.4,225.34,-1536,1104,none,A2,36.207184,-80.022583,8,186,0.277,2,1,9,1,3,perhour,2,2,0,0,[],[],7602381,0.0,-6.5
7.962240734771323,001020Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,35000,36325,472.8,50.92,-64,2544,none,A3,35.995926,-80.042381,8,186,0.003,2,1,9,1,3,perhour,2,2,0,0,[],[],13380366,0.0,-11.0
7.696135462021604,001020Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,4950,5300,239.7,225.51,-1472,1104,none,A2,36.203256,-80.027453,8,186,0.473,2,1,9,1,3,perhour,2,2,0,0,[],[],7602422,0.2,-6.0
7.371081090456758,001025Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,35000,36325,472.9,51.09,-64,2544,none,A3,36.002244,-80.032712,8,186,0.294,2,1,9,1,3,perhour,2,2,0,0,[],[],13380409,0.0,-8.4
7.64808361595944,001025Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,4825,5175,239.7,225.85,-1472,1104,none,A2,36.199402,-80.032368,8,186,0.301,2,1,9,1,3,perhour,2,2,0,0,[],[],7602463,0.0,-9.2
7.6147862688925025,001030Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,4700,5025,239.8,226.18,-1408,1104,none,A2,36.195529,-80.037329,8,186,0.337,2,1,9,1,3,perhour,2,2,0,0,[],[],7602496,0.2,-6.7
6.733694490139468,001030Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,35000,36300,473.1,51.26,0,2544,none,A3,36.009087,-80.022252,8,186,0.405,2,1,9,1,3,perhour,2,2,0,0,[],[],13380454,0.4,-8.6
7.598252528310337,001035Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,4575,4900,239.8,226.52,-1472,1104,none,A2,36.191572,-80.042471,8,186,0.232,2,1,9,1,3,perhour,2,2,0,0,[],[],7602542,0.0,-6.2
6.0845043275734225,001035Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,35000,36300,471.8,51.45,-448,2544,none,A3,36.01607,-80.011499,8,186,0.248,2,1,9,1,3,perhour,2,2,0,0,[],[],13380510,0.0,-11.1
7.59730653884059,001040Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,4450,4775,239.8,226.52,-1536,1104,none,A2,36.187894,-80.047263,8,186,0.429,2,1,9,1,3,perhour,2,2,0,0,[],[],7602581,0.0,-4.2
5.420321582956258,001040Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,34900,36200,472.0,51.62,-1216,2544,none,A3,36.023254,-80.000381,8,186,0.0,2,1,9,1,3,perhour,2,2,0,0,[],[],13380561,0.0,-7.5
7.610925443034442,001045Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,4325,4650,240.5,226.68,-1536,1104,none,A2,36.183746,-80.052624,8,186,0.189,2,1,9,1,3,perhour,2,2,0,0,[],[],7602618,0.2,-4.3
4.849623452117789,001045Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,34800,36125,470.6,51.64,-1472,2544,none,A3,36.029477,-79.990695,8,186,0.332,2,1,9,1,3,perhour,2,2,0,0,[],[],13380605,0.3,-9.8
7.640494729418795,001050Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,4200,4525,239.8,226.86,-1536,1104,none,A2,36.179934,-80.057607,8,186,0.008,2,1,9,1,3,perhour,2,2,0,0,[],[],7602655,0.0,-5.9
4.190969139034062,001050Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,34650,35975,469.8,51.57,-1856,2544,none,A3,36.036786,-79.979358,8,186,0.0,2,1,9,1,3,perhour,2,2,0,0,[],[],13380649,0.0,-8.9
7.6819232115604,001055Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,4075,4400,239.8,226.86,-1600,1104,none,A2,36.176422,-80.062237,8,186,0.356,2,1,9,1,3,perhour,2,2,0,0,[],[],7602694,0.2,-6.4
3.643744899282727,001055Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,34450,35775,468.2,51.42,-2496,2544,none,A3,36.04303,-79.969769,8,186,0.378,2,1,9,1,3,perhour,2,2,0,0,[],[],13380697,0.0,-11.9
7.746995872038166,001100Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,3925,4225,239.9,227.2,-1536,1104,none,A2,36.172346,-80.067658,8,186,0.18,2,1,9,1,3,perhour,2,2,0,0,[],[],7602731,0.0,-6.1
3.082406933795666,001100Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,34250,35575,467.3,51.17,-2560,2544,none,A3,36.049681,-79.959606,8,186,0.434,2,1,9,1,3,perhour,2,2,0,0,[],[],13380739,0.4,-10.3
7.823466053948163,001105Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,3800,4125,239.9,227.2,-1600,1104,none,A2,36.168594,-80.072708,8,186,0.105,2,1,9,1,3,perhour,2,2,0,0,[],[],7602770,0.0,-6.3
2.5053747308948164,001105Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,34025,35325,467.3,51.17,-2496,2544,none,A3,36.056992,-79.948368,8,186,0.0,2,1,9,1,3,perhour,2,2,0,0,[],[],13380784,0.0,-12.5
7.907238594884489,001110Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,3675,4000,239.2,227.37,-1600,1104,none,A2,36.164978,-80.077515,8,186,0.29,2,1,9,1,3,perhour,2,2,0,0,[],[],7602809,0.0,-3.6
2.040706674360692,001110Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,33850,35150,467.9,51.07,-2496,2544,none,A3,36.063766,-79.938011,8,186,0.0,2,1,9,1,3,perhour,2,2,0,0,[],[],13380832,0.0,-10.7
8.008930491010187,001115Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,3550,3875,239.2,227.37,-1536,1104,none,A2,36.16122,-80.08256,8,186,0.175,2,1,9,1,3,perhour,2,2,0,0,[],[],7602840,0.2,-4.9
1.7235389900893154,001115Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,33650,34950,468.7,51.15,-2688,2544,none,A3,36.069901,-79.928684,8,186,0.517,2,1,9,1,3,perhour,2,2,0,0,[],[],13380880,0.0,-10.6
8.11348669599822,001120Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,3425,3750,237.9,227.73,-1536,1104,none,A2,36.157791,-80.087185,8,186,0.618,2,1,9,1,3,perhour,2,2,0,0,[],[],7602874,0.0,-6.5
1.5640899273751159,001120Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,33400,34700,468.7,51.15,-2688,2544,none,A3,36.0771,-79.917648,8,186,0.193,2,1,9,1,3,perhour,2,2,0,0,[],[],13380929,0.0,-13.0
8.250377230339328,001125Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,3275,3575,237.9,227.73,-1472,1104,none,A2,36.153725,-80.09267,8,186,0.117,2,1,9,1,3,perhour,2,2,0,0,[],[],7602911,0.1,-6.4
1.673044380563493,001125Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,33225,34500,469.5,51.23,-1856,2544,none,A3,36.083757,-79.90748,8,186,0.433,2,1,9,1,3,perhour,2,2,0,0,[],[],13380979,0.0,-10.6
8.384413557886472,001130Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,3150,3450,237.1,227.56,-1664,1104,none,A2,36.150055,-80.097599,8,186,0.263,2,1,9,1,3,perhour,2,2,0,0,[],[],7602947,0.3,-6.3
2.014312369440889,001130Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,33100,34375,474.2,53.06,-1024,2544,none,A3,36.090414,-79.896786,8,186,0.314,2,1,9,1,3,perhour,2,2,0,0,[],[],13381028,0.0,-10.5
8.5319185307292,001135Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,3025,3325,237.1,227.56,-1600,1104,none,A2,36.14637,-80.102604,8,186,0.241,2,1,9,1,3,perhour,2,2,0,0,[],[],7602984,0.2,-3.5
2.489615195921499,001135Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,33025,34275,478.0,54.88,-512,2544,none,A3,36.096725,-79.885998,8,186,0.497,2,1,9,1,3,perhour,2,2,0,0,[],[],13381077,0.3,-13.2
8.686015866111985,001140Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,2900,3200,236.4,227.4,-1472,1104,none,A2,36.142639,-80.107555,8,186,0.321,2,1,9,1,3,perhour,2,2,0,0,[],[],7603016,0.1,-5.0
3.0509765963726423,001140Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,33000,34250,479.6,55.45,0,2544,none,A3,36.103076,-79.874755,8,186,0.449,2,1,9,1,3,perhour,2,2,0,0,[],[],13381129,0.0,-10.8
8.838578437624241,001145Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,2800,3075,233.6,227.78,-896,1104,none,A2,36.139294,-80.112129,8,186,0.444,2,1,9,1,3,perhour,2,2,0,0,[],[],7603056,0.3,-5.6
3.683721061394136,001145Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,33000,34250,479.0,55.55,128,2544,none,A3,36.109726,-79.862823,8,186,0.209,2,1,9,1,3,perhour,2,2,0,0,[],[],13381175,0.2,-12.5
9.028912325898167,001150Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,2750,3025,232.9,227.96,-384,1104,none,A2,36.135269,-80.117569,8,186,0.137,2,1,9,1,3,perhour,2,2,0,0,[],[],7603094,0.0,-4.3
4.27255062486779,001150Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,33000,34250,478.8,55.38,0,2544,none,A3,36.115738,-79.852081,8,186,0.3,2,1,9,1,3,perhour,2,2,0,0,[],[],13381226,0.0,-17.9
9.207745132303582,001155Z,ac8ce9,adsb_icao,PDT5769 ,N908AE,E145,2725,3000,231.5,227.63,-192,1104,none,A2,36.131752,-80.122414,8,186,0.133,2,1,9,1,3,perhour,2,2,0,0,[],[],7603126,0.1,-2.9
4.926284410792771,001155Z,a49f89,adsb_icao,UAL2634 ,N39728,B737,33000,34250,478.5,55.21,0,2544,none,A3,36.122302,-79.840393,8,186,0.217,2,1,9,1,3,perhour,2,2,0,0,[],[],13381271,0.2,-11.7
