Filename,Start,End,Time,Transcription
KGSO1-Twr-Jun-01-2024-0100Z.wav,00:07:11,00:07:33,010000Z,two contact fouru vneit two good bye futh for zr ztowr heading o  fortaoftwoo zero four fou zer
KGSO1-Twr-Jun-01-2024-0100Z.wav,00:08:52,00:09:02,010000Z,four forkdfourtofork
KGSO1-Twr-Jun-01-2024-0100Z.wav,00:13:47,00:13:56,010000Z,swiss four two golf  threetn frequency one twro four point tree five squawk five one five six
KGSO1-Twr-Jun-01-2024-0100Z.wav,00:14:12,00:14:15,010000Z,fourz gof rebek firt
KGSO1-Twr-Jun-01-2024-0100Z.wav,00:14:21,00:14:29,010000Z,lunayfive  delta hotel thank youftt tmrs three zero two siv
KGSO1-Twr-Jun-01-2024-0100Z.wav,00:20:19,00:20:30,010000Z,swiss fourtw swi four four f to level two zer zero four four fou four z two
KGSO1-Twr-Jun-01-2024-0100Z.wav,00:21:33,00:21:46,010000Z,f golffiverurix four three golf turn left heading three four zerot cleared for takeoffnve zero four
KGSO1-Twr-Jun-01-2024-0100Z.wav,00:21:54,00:22:01,010000Z,turn left three four zero crusin partro five four three golf
KGSO1-Twr-Jun-01-2024-0100Z.wav,00:23:04,00:23:16,010000Z,or thr six fort rfefeixd telearlvzro four four turi
KGSO1-Twr-Jun-01-2024-0100Z.wav,00:24:50,00:24:56,010000Z,four two golf portufoue olf
KGSO1-Twr-Jun-01-2024-0100Z.wav,00:25:14,00:25:25,010000Z,t zero two kilo five or kilo three kiloti five kilo three eight zero two
KGSO1-Twr-Jun-01-2024-0100Z.wav,00:27:56,00:28:10,010000Z,three threefivew you five fivethreevett clely w one zero four five fiveive thank you
KGSO1-Twr-Jun-01-2024-0100Z.wav,00:28:18,00:28:26,010000Z,fout six fortyl kilo three kilo otk three t
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:03:39,00:03:44,013000Z,to goo evening al seven t fourvisual
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:03:45,00:03:54,013000Z,m hotelf vi clear to land one three zero zero te wex t
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:04:30,00:04:34,013000Z,passont kilo one
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:04:36,00:04:41,013000Z,zulu one tr
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:09:13,00:09:21,013000Z,onboard  three tol kkilo ve  four good nye
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:11:47,00:11:48,013000Z,to
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:13:24,00:13:26,013000Z,zulu
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:13:34,00:13:37,013000Z,mike charlie way three two
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:17:47,00:17:50,013000Z,foy
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:17:54,00:18:01,013000Z,eght heavy afirmtive  fei can get up be foure zero to zulu
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:18:20,00:18:26,013000Z,iraustrian three alfa vardkoe seven thousand one hundredt
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:18:30,00:18:32,013000Z,seven thousand one
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:18:34,00:18:35,013000Z,to
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:19:41,00:19:54,013000Z,en v five  papafourn two bravo lima rrtoth one eight zero three
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:19:55,00:19:58,013000Z,fo bravo l
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:20:05,00:20:09,013000Z,rhl understand you wl tef
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:20:10,00:20:15,013000Z,ipt
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:20:17,00:20:19,013000Z,wfor
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:21:05,00:21:08,013000Z,lfour fory
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:22:10,00:22:15,013000Z,cosse three two one chorlieeco
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:22:38,00:22:44,013000Z,v kilo one seven thousand one hundred feeto work
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:23:52,00:24:00,013000Z,two brava
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:24:05,00:24:11,013000Z,uort
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:24:13,00:24:20,013000Z,rihtfuofradio
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:24:22,00:24:28,013000Z,rourproceding on to fief alter
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:25:33,00:25:37,013000Z,sofor heavya kilo klo onef
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:27:16,00:27:24,013000Z,lmar fivel cleared o i one eight zero three by
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:28:43,00:28:47,013000Z,clear tor fadux four three wel be redy
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:28:48,00:28:50,013000Z,fulty
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:29:08,00:29:22,013000Z,to fort heavfhaing zero five zero k one cleared for takkeoff  one eight zero thrzero  ng zero five zerotof zero five  ko oe
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:29:49,00:29:56,013000Z,werproced one twou
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:29:59,00:30:11,013000Z,toa alfaroeed one four ftrunway one four
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:30:12,00:30:18,013000Z,elfloon one fouru one four a
KGSO1-Twr-Jun-01-2024-0130Z.wav,00:31:17,00:31:24,013000Z,fortyportbeo fo elima
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:00:01,00:00:19,020000Z,ttoa alfaroee one four fr one fourfoon one four squar one four amr
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:01:19,00:01:25,020000Z,four fourporttowerur fourvlima
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:02:33,00:02:42,020000Z,cossere fiveighodto
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:03:27,00:03:38,020000Z,to bravo limo five to bravoli
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:03:42,00:03:48,020000Z,ala
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:03:49,00:03:54,020000Z,fouru
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:04:00,00:04:02,020000Z,two four
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:04:03,00:04:06,020000Z,to twy fivrlfo
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:04:27,00:04:31,020000Z,tool
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:04:32,00:04:40,020000Z,trevo one eight zero three
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:04:42,00:05:02,020000Z,three t towroto ungtointotone mikethorlimo rightto tho leftvthree trulymikee
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:05:30,00:05:39,020000Z,one eh fir wy clear to the aftr one eight zero theef four seventwo brava
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:05:41,00:05:51,020000Z,tovo omak deo maintain be one two six point six and squawk oma
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:05:54,00:06:00,020000Z,otthretos four one i six
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:06:20,00:06:29,020000Z,wal four re two fovr fove
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:06:40,00:07:03,020000Z,ue five six four threeof tzero fr fivefue
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:09:15,00:09:29,020000Z,n four threet juliett four tor four hotel echo o
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:09:31,00:09:45,020000Z,oafffoneour fourfrtfp
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:10:12,00:10:15,020000Z,b squawk two zero one two
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:10:20,00:10:23,020000Z,tzero one sven fou
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:10:33,00:10:41,020000Z,tucross ruwayo tr fiveright kil six kilo kilo o
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:10:42,00:10:49,020000Z,urtfour four fourtwo
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:10:52,00:10:59,020000Z,bravo limca fourtu one soi swi f fivo bravol
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:11:58,00:12:22,020000Z,cleard fo oscar o golfc gfclto golfcr golf only squawk  four quawk three r gol
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:14:56,00:15:04,020000Z,lwave clear to e golf
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:18:19,00:18:31,020000Z,otttelelhoe forhoe
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:18:32,00:18:35,020000Z,thrzoto hotel
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:20:37,00:20:55,020000Z,is for tower four three golfthree deltutuf
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:21:11,00:21:17,020000Z,hre aftrt
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:21:23,00:21:24,020000Z,o
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:21:32,00:21:45,020000Z,owrfive zero three five five cleareland cofive five five hree
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:23:41,00:23:44,020000Z,ku  thre twis o five
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:23:46,00:23:54,020000Z,threeto beb
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:25:25,00:25:34,020000Z,fvzeroto vilt hotel four hotel echo juiett
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:25:35,00:25:41,020000Z,vhoel fourr hotel arcoghtwo
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:26:14,00:26:18,020000Z,andi tu runwayy
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:26:19,00:26:27,020000Z,oeo
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:28:24,00:28:26,020000Z,two one two
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:28:28,00:28:40,020000Z,teaircottwo
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:29:01,00:29:06,020000Z,thankt te twok
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:29:52,00:29:55,020000Z,rtree seven tree brau
KGSO1-Twr-Jun-01-2024-0200Z.wav,00:30:00,00:30:07,020000Z,three  four we are notinformation
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:00:01,00:00:08,023000Z,three o four we are notinformation
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:02:50,00:03:05,023000Z,rutoweretofuru
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:07:57,00:08:03,023000Z,two zero  f
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:09:48,00:10:02,023000Z,three sevenfixtelotefour fouwoko
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:10:09,00:10:17,023000Z,toutol
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:10:18,00:10:22,023000Z,pro
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:12:55,00:13:08,023000Z,tower derver fifty four eighty t  five brifur ttoneclear to land five right de fifty four eighty ight
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:13:51,00:14:02,023000Z,tsix imo hotel  back fivead mfive
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:14:12,00:14:17,023000Z,m contini n mike six mike
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:14:18,00:14:28,023000Z,ttt f four foufir baltaf
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:17:11,00:17:20,023000Z,utnt oe five teo twenty onet n five iand
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:17:21,00:17:33,023000Z,four eighty eight turnleftto kilo threeok kilo three tt tahead nwyoufour
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:20:10,00:20:20,023000Z,o kilo me four two one
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:25:55,00:26:03,023000Z,runway five  fovfy cleare y
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:28:17,00:28:26,023000Z,tree zero two eightcr two tho zero four
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:31:15,00:31:31,023000Z,lotto six thr oreingtoive ne
KGSO1-Twr-Jun-01-2024-0230Z.wav,00:31:45,00:31:52,023000Z,mrkan tont sevety five turn left two three ixto threebr
KGSO1-Twr-Jun-01-2024-0300Z.wav,00:01:17,00:01:33,030000Z,lot six thr oringptoone
KGSO1-Twr-Jun-01-2024-0300Z.wav,00:01:47,00:01:56,030000Z,mte left two three sixttebrthe good bye
KGSO1-Twr-Jun-01-2024-0300Z.wav,00:01:57,00:01:59,030000Z,tope
KGSO1-Twr-Jun-01-2024-0300Z.wav,00:02:49,00:03:02,030000Z,o cleard five leftevclear ti cleard todleft cleartaone inle
KGSO1-Twr-Jun-01-2024-0300Z.wav,00:05:26,00:05:37,030000Z,t hoteltottohoteletjhmyrotel four hotel et  e
KGSO1-Twr-Jun-01-2024-0300Z.wav,00:06:30,00:06:44,030000Z,blu ti si fivet ti o fivetworeeveln fives five twoto
KGSO1-Twr-Jun-01-2024-0300Z.wav,00:11:42,00:11:51,030000Z,to threeolkieethree two tofveth two
KGSO1-Twr-Jun-01-2024-0300Z.wav,00:28:52,00:28:57,030000Z,two zero two nine twosfot level two zero two eight
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:04:02,00:04:07,033000Z,oa golf squawk tfo
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:04:58,00:05:02,033000Z,two zero two nine two cimta lear a prc one two seven poinat eight
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:06:13,00:06:21,033000Z,five swox zero mike tango good evgthree zero two eight inte one to borki
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:06:36,00:06:39,033000Z,ptango three zo
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:06:42,00:06:47,033000Z,bakone nine six alfat pe three zero two eight
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:07:49,00:07:52,033000Z,zero mike cargo thank you
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:09:59,00:10:03,033000Z,ero mike tango enht three zero
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:10:25,00:10:30,033000Z,e mike tango flighting one to zero p
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:10:40,00:10:45,033000Z,buti sgals on board
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:10:51,00:10:58,033000Z,turnver
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:11:23,00:11:40,033000Z,fuone heady i we clear clear toto victor golfon pbt transition tha ts maintain one two sexet flight level three zero zero one zero one two  four point three five squawk seven one two six
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:11:58,00:12:01,033000Z,oeoubect iscoect
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:12:18,00:12:20,033000Z,cl say again
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:12:23,00:12:27,033000Z,cargo s ort  eav seven one two six
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:13:09,00:13:13,033000Z,e six alfa hotel to s et nine
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:14:37,00:14:41,033000Z,six alfa otel approach fon one two seven poimnt six
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:14:49,00:14:54,033000Z,zero mike tango fyting zer zerorunway five by localizer
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:15:09,00:15:14,033000Z,lot ten two zero seven clear ttwo zero two seven runway fiv
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:15:17,00:15:21,033000Z,o for but imal
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:15:44,00:15:47,033000Z,wo to mike tango one eight for four crecp
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:15:50,00:15:57,033000Z,mike tango cleare  this approach from rightt t when calm right clear to land
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:16:43,00:16:49,033000Z,delta thenty three zero seven cleard  and discretion maintaini three thou
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:21:21,00:21:24,033000Z,s correct
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:21:25,00:21:30,033000Z,t kilowthm
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:22:18,00:22:27,033000Z,lten to zero seveclear ls afrtwrind calm
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:26:17,00:26:33,033000Z,bkt e for clearanceone carr fourou maintain fivik one threeo te one zeroe o squawk seven one three five
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:26:40,00:26:43,033000Z,tw
KGSO1-Twr-Jun-01-2024-0330Z.wav,00:27:11,00:27:16,033000Z,dt thro thero zero sevent k tretwo go night
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:04:54,00:04:59,040000Z,fouppromlfiv
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:05:20,00:05:35,040000Z,information india funway fiveright tac kilo to cross runwy kilo to mike to crossruma nineo mike
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:05:40,00:05:45,040000Z,to the right tur on mike
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:06:19,00:06:24,040000Z,mike alfa cross rumwar three two mike
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:07:53,00:08:03,040000Z,ne t qtl when calm turn right heading  zero seven zero rummeway five  takofzr zeo o fve
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:09:19,00:09:24,040000Z,rcot climbingth one two ousand  alttude
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:09:25,00:09:29,040000Z,ttvevetwo
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:09:38,00:09:42,040000Z,epapatr
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:09:43,00:09:47,040000Z,rightto turn direct top
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:10:54,00:11:02,040000Z,three five point two two five two twofv five iveto
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:12:41,00:12:47,040000Z,kilo kilo to hold t rumway five vyther kilo to
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:16:37,00:16:46,040000Z,ne heav righti m sorry cross fru  to r mike c  mike hold short runway three two mike
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:17:01,00:17:06,040000Z,si seven evn one deltaecho nis approach clan flt three zero two seven
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:17:08,00:17:13,040000Z,ont to drect to roger you can expect runway five
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:17:22,00:17:28,040000Z,odcross u
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:18:00,00:18:05,040000Z,cargo four on heavy continue vha mike alfa cross runway three two mike
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:18:58,00:19:02,040000Z,seven seven one deltaclea te sd maintain four zeu
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:19:57,00:20:01,040000Z,for requestlvel tero zero two sev
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:20:35,00:20:39,040000Z,one delta echo flight heading two seven zero vecocurse
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:21:06,00:21:13,040000Z,taffie between you b cleared for alfax c
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:21:29,00:21:31,040000Z,prak
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:22:09,00:22:15,040000Z,four two heavy gre bor tow one calm fligting zero five ero rome fiqtgo
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:24:10,00:24:16,040000Z,maintain three thousando
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:24:19,00:24:26,040000Z,onecleard lis approach fromtowr when kalm
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:24:32,00:24:46,040000Z,cfevfour hundredarheavy leaving four thousand wy four thousand
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:27:00,00:27:08,040000Z,fourf ne itht o niu
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:28:28,00:28:40,040000Z,een one delt right turn on mike and factt va mike alfa cross runway three two mike  runway five right o alfa
KGSO1-Twr-Jun-01-2024-0400Z.wav,00:31:54,00:31:56,040000Z,oe
KGSO1-Twr-Jun-01-2024-0430Z.wav,00:01:57,00:02:03,043000Z,one delta co cross rum five alf
KGSO1-Twr-Jun-01-2024-0430Z.wav,00:20:24,00:20:28,043000Z,t sevenour squawk two five zero seven
KGSO1-Twr-Jun-01-2024-0430Z.wav,00:20:45,00:20:56,043000Z,rar contact mile northes theerdeltpmaintaiing one one thousand three zero two seve
KGSO1-Twr-Jun-01-2024-0430Z.wav,00:21:22,00:21:27,043000Z,lfor contactl two four point zero five
KGSO1-Twr-Jun-01-2024-0430Z.wav,00:21:31,00:21:37,043000Z,reawo two fives golcler opproc cmusto the wodetintion
KGSO1-Twr-Jun-01-2024-0430Z.wav,00:21:41,00:21:46,043000Z,ok one texttwt seventy five hundred
KGSO1-Twr-Jun-01-2024-0430Z.wav,00:21:56,00:22:00,043000Z,reat to fo  squawk seven one four five
KGSO1-Twr-Jun-01-2024-0430Z.wav,00:22:18,00:22:25,043000Z,eato two foto afute contact three miles eastthree zero two seven two altitude
KGSO1-Twr-Jun-01-2024-0430Z.wav,00:30:30,00:30:34,043000Z,s approach good evening  otte three zero two seven
KGSO1-Twr-Jun-01-2024-0500Z.wav,00:00:32,00:00:36,050000Z,apprh good eveningot three zero two seven
KGSO1-Twr-Jun-01-2024-0500Z.wav,00:05:19,00:05:24,050000Z,reach zer two fiveto golff contact one two pour point zero fivezer
KGSO1-Twr-Jun-01-2024-0500Z.wav,00:09:51,00:09:58,050000Z,rfourfr
KGSO1-Twr-Jun-01-2024-0500Z.wav,00:10:02,00:10:04,050000Z,e to gorect
KGSO1-Twr-Jun-01-2024-0530Z.wav,00:24:09,00:24:14,053000Z,squawk two zeo four two
KGSO1-Twr-Jun-01-2024-0530Z.wav,00:24:29,00:24:37,053000Z,two miles  r clear airfort e nine te
KGSO1-Twr-Jun-01-2024-0530Z.wav,00:26:04,00:26:08,053000Z,ky lat six niven four oun zero five
KGSO1-Twr-Jun-01-2024-0600Z.wav,00:26:44,00:26:49,060000Z,ander three zero two five uma
